kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -6, 0)	p102	(('-18551280*C^3*V*U - 16108100*C^2*V^3 + 332119200*C^2*V*U^3 - 148487400*C*V^3*U^2 - 1539564120*C*V*U^5 + 48118200*V^5*U - 527154300*V^3*U^4 + 41936880*V*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p103	(('-6958325*C^4 + 106267120*C^3*U^2 - 24157740*C^2*V^2*U - 436299450*C^2*U^4 + 15783500*C*V^4 - 114771600*C*V^2*U^3 + 276093580*C*U^6 + 37693950*V^4*U^2 + 436953300*V^2*U^5 + 2178715*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p104	(('-316849375*C^5*V + 1802285300*C^4*V*U^2 - 11672582900*C^3*V^3*U - 34945208950*C^3*V*U^4 - 1609081490*C^2*V^5 - 33447788000*C^2*V^3*U^3 + 76423286290*C^2*V*U^6 - 18760646030*C*V^5*U^2 - 9536915380*C*V^3*U^5 - 28302582005*C*V*U^8 - 1652709280*V^7*U - 9886005250*V^5*U^4 - 12573028920*V^3*U^7 + 1061974515*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p105	(('-2245002265*C^5*U + 141376155/2*C^4*V^2 + 22385782950*C^4*U^3 - 1594145700*C^3*V^2*U^2 - 25687791870*C^3*U^5 - 5673165900*C^2*V^4*U - 27998819675*C^2*V^2*U^4 + 29185707860*C^2*U^7 - 657917055*C*V^6 - 19600206850*C*V^4*U^3 + 49784352430*C*V^2*U^6 - 5512474605*C*U^9 - 3475370020*V^6*U^2 - 7973294040*V^4*U^5 - 7283085405*V^2*U^8 + 192872990*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p106	(('-741408195*C^4*V*U - 1267490960*C^3*V^3 - 14881072200*C^3*V*U^3 - 3985420350*C^2*V^3*U^2 + 40661588130*C^2*V*U^5 - 4476293550*C*V^5*U - 766929750*C*V^3*U^4 - 10159942820*C*V*U^7 - 235439325*V^7 - 3314509900*V^5*U^3 - 19516727850*V^3*U^6 - 126384350*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p107	(('-95016735*C^5 + 2425110090*C^4*U^2 - 3305383500*C^3*V^2*U - 12972639750*C^3*U^4 - 783077025*C^2*V^4 - 4249454700*C^2*V^2*U^3 + 18230338935*C^2*U^6 - 3447230775*C*V^4*U^2 + 33618310830*C*V^2*U^5 - 705076670*C*U^8 - 1019978700*V^6*U + 158470175/2*V^4*U^4 - 10101510960*V^2*U^7 - 189254180*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p108	(('-77636130*C^4*V + 239588840*C^3*V*U^2 - 406614000*C^2*V^3*U + 127414350*C^2*V*U^4 - 13404320*C*V^5 + 3725264400*C*V^3*U^3 + 5892011160*C*V*U^6 + 230656650*V^5*U^2 + 6231612660*V^3*U^5 - 404166670*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p109	(('-95863680*C^4*U + 19027910*C^3*V^2 + 1059835360*C^3*U^3 - 979893360*C^2*V^2*U^2 - 3295374120*C^2*U^5 + 126962220*C*V^4*U + 6983172000*C*V^2*U^4 + 2321547600*C*U^7 - 61418530*V^6 + 1327779300*V^4*U^3 + 3179977850*V^2*U^6 + 40918040*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p110	(('-81697660*C^3*V*U - 39927250*C^2*V^3 + 209076520*C^2*V*U^3 - 154671480*C*V^3*U^2 + 4839360060*C*V*U^5 + 35900080*V^5*U + 865024800*V^3*U^4 - 712182860*V*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p111	(('-938638360*C^5*V + 14374507790*C^4*V*U^2 - 32520696380*C^3*V^3*U - 136537813150*C^3*V*U^4 - 5549962145*C^2*V^5 + 42949904200*C^2*V^3*U^3 + 370858140600*C^2*V*U^6 - 29639638280*C*V^5*U^2 + 257124896500*C*V^3*U^5 - 30919440465*C*V*U^8 - 4681594280*V^7*U - 3911112505*V^5*U^4 - 98238357960*V^3*U^7 - 2083357555*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p112	(('-7422853570*C^5*U + 327751710*C^4*V^2 + 81879427230*C^4*U^3 - 8580661200*C^3*V^2*U^2 - 124469517300*C^3*U^5 - 10521864285*C^2*V^4*U + 75625154275*C^2*V^2*U^4 + 120396178880*C^2*U^7 - 2602550040*C*V^6 + 65055494150*C*V^4*U^3 + 337830699510*C*V^2*U^6 - 167711205*C*U^9 - 9228314125*V^6*U^2 + 75395662495*V^4*U^5 - 84712915485/2*V^2*U^8 - 788950665*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p113	(('-2456855115*C^4*V*U - 3565328580*C^3*V^3 - 44409883560*C^3*V*U^3 - 14145932430*C^2*V^3*U^2 + 221400495990*C^2*V*U^5 - 10590343110*C*V^5*U + 183865529250*C*V^3*U^4 - 4389952860*C*V*U^7 - 1184309295*V^7 + 12575694600*V^5*U^3 + 33023799030*V^3*U^6 - 756281680*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p114	(('4667295*C^5 + 2675318100*C^4*U^2 - 8054025540*C^3*V^2*U - 16859381040*C^3*U^4 - 2427230025*C^2*V^4 - 20439892800*C^2*V^2*U^3 + 26970165585*C^2*U^6 - 6883990965*C*V^4*U^2 + 244440276930*C*V^2*U^5 + 5704330680*C*U^8 - 3861691620*V^6*U + 76057608375/2*V^4*U^4 - 10068808680*V^2*U^7 + 423187490*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p115	(('84027105*C^4*V - 3359759475*C^3*V*U^2 + 1809390*C^2*V^3*U + 16933483125/2*C^2*V*U^4 - 554776200*C*V^5 + 12773776800*C*V^3*U^3 + 77543304660*C*V*U^6 - 1388312280*V^5*U^2 + 16053975720*V^3*U^5 - 8285035680*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p116	(('26151105*C^4*U + 42273555*C^3*V^2 - 1369601745*C^3*U^3 - 1269206145*C^2*V^2*U^2 + 8123580270*C^2*U^5 - 279473040*C*V^4*U + 17219480040*C*V^2*U^4 - 4850236440*C*U^7 - 121029480*V^6 + 1263034140*V^4*U^3 - 8550643050*V^2*U^6 + 9141920*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p117	(('2646560615*C^5*V - 28298797465*C^4*V*U^2 - 74060328320*C^3*V^3*U - 222667563985*C^3*V*U^4 - 23340212060*C^2*V^5 + 55574441680*C^2*V^3*U^3 + 2041182503970*C^2*V*U^6 - 86324410370*C*V^5*U^2 + 2603779592440*C*V^3*U^5 - 28298037555*C*V*U^8 - 24201064340*V^7*U + 352412156825*V^5*U^4 + 168374623860*V^3*U^7 - 433050395*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p118	(('-16732275940*C^5*U + 9917908635/2*C^4*V^2 + 165598406970*C^4*U^3 - 36339677085*C^3*V^2*U^2 - 58720762275*C^3*U^5 - 24522099360*C^2*V^4*U + 320995427525/2*C^2*V^2*U^4 + 89808218360*C^2*U^7 - 10367775495*C*V^6 + 183495250010*C*V^4*U^3 + 2066022368820*C*V^2*U^6 + 34089236185*C*U^9 - 49427869240*V^6*U^2 + 395967218650*V^4*U^5 - 110551783365*V^2*U^8 + 2136080700*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p119	(('2172690855*C^4*V*U - 6451502880*C^3*V^3 - 182439836220*C^3*V*U^3 - 11857532460*C^2*V^3*U^2 + 553549536585*C^2*V*U^5 - 36088276620*C*V^5*U + 882653390355/2*C*V^3*U^4 + 304555267800*C*V*U^7 - 2607359535*V^7 - 3580656300*V^5*U^3 - 103212581460*V^3*U^6 - 49725226260*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p120	(('-74233575*C^5 + 10075114080*C^4*U^2 - 15192779745*C^3*V^2*U - 160356515235/2*C^3*U^4 - 3512797410*C^2*V^4 - 53527917465*C^2*V^2*U^3 + 418711270215/2*C^2*U^6 - 14927782110*C*V^4*U^2 + 391148562285*C*V^2*U^5 - 80486339265*C*U^8 - 10085152440*V^6*U + 73779010365/2*V^4*U^4 - 141097018320*V^2*U^7 + 228261015*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p121	(('160385940*C^4*V - 2986414230*C^3*V*U^2 + 1668222120*C^2*V^3*U + 3446983695/2*C^2*V*U^4 - 1025262630*C*V^5 + 30847638210*C*V^3*U^3 - 30262987485/2*C*V*U^6 - 3977037000*V^5*U^2 + 8820519285/2*V^3*U^5 + 9292863915*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p122	(('5539763060*C^5*V + 85192865900*C^4*V*U^2 - 112783345100*C^3*V^3*U - 1673210847250*C^3*V*U^4 - 32233263650*C^2*V^5 + 202354276600*C^2*V^3*U^3 + 3866201376390*C^2*V*U^6 - 272756196275*C*V^5*U^2 + 4297314632290*C*V^3*U^5 + 990473139675*C*V*U^8 - 70060966250*V^7*U + 397022992375/2*V^5*U^4 - 1664299108200*V^3*U^7 - 248661233035*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p123	(('-45317819690*C^5*U + 12516312900*C^4*V^2 + 521052672000*C^4*U^3 + 58613724900*C^3*V^2*U^2 - 828604042140*C^3*U^5 - 3258022050*C^2*V^4*U - 735707030675*C^2*V^2*U^4 + 1431123783680*C^2*U^7 - 15333732495*C*V^6 + 435406701425*C*V^4*U^3 + 1844878851510*C*V^2*U^6 - 540220990625*C*U^9 - 139829127640*V^6*U^2 + 238797503035*V^4*U^5 - 1372359970575/2*V^2*U^8 + 270722385*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p124	(('3418787125*C^4*V*U - 15280040100*C^3*V^3 - 298296549900*C^3*V*U^3 + 38916632100*C^2*V^3*U^2 + 713827938750*C^2*V*U^5 - 64719991050*C*V^5*U + 322086707400*C*V^3*U^4 - 894736011600*C*V*U^7 - 857514285*V^7 - 68011246380*V^5*U^3 - 160461754425*V^3*U^6 + 156094173000*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p125	(('-286039705*C^5 + 23227713700*C^4*U^2 - 34016323900*C^3*V^2*U - 128469975150*C^3*U^4 - 6827727075*C^2*V^4 - 71083915950*C^2*V^2*U^3 + 132445863375*C^2*U^6 - 21326430675*C*V^4*U^2 + 185986108950*C*V^2*U^5 + 20822395050*C*U^8 - 16460215800*V^6*U + 63256462425/2*V^4*U^4 + 33957485850*V^2*U^7 + 128988360*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p126	(('4984316750*C^5*V + 332184643700*C^4*V*U^2 - 362721886800*C^3*V^3*U - 2628607451050*C^3*V*U^4 - 21818236895*C^2*V^5 + 206648608600*C^2*V^3*U^3 + 2007008537415*C^2*V*U^6 - 216638760695*C*V^5*U^2 - 3603046640060*C*V^3*U^5 - 12833534856375/2*C*V*U^8 - 56531579120*V^7*U - 1190183792525/2*V^5*U^4 + 1300243390575*V^3*U^7 + 1279566387185*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p127	(('-107367373750*C^5*U + 52326685425/2*C^4*V^2 + 1229022972450*C^4*U^3 + 237491322600*C^3*V^2*U^2 - 1457616223140*C^3*U^5 - 64109238375*C^2*V^4*U - 1253769454700*C^2*V^2*U^4 - 29417501545*C^2*U^7 + 10582199355*C*V^6 - 205166043775*C*V^4*U^3 - 1676972904390*C*V^2*U^6 + 790750940025*C*U^9 - 94780765555*V^6*U^2 - 90588382640*V^4*U^5 + 1514869160850*V^2*U^8 - 3131493270*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p128	(('407771575*C^4*V*U - 30192273600*C^3*V^3 - 492826385300*C^3*V*U^3 + 786902700*C^2*V^3*U^2 + 1511506164645*C^2*V*U^5 - 89770068180*C*V^5*U - 536423708325*C*V^3*U^4 - 1290303635460*C*V*U^7 - 2021188260*V^7 + 24740793990*V^5*U^3 - 564267763275*V^3*U^6 - 116387473175/2*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p129	(('26878339125*C^5*V - 433229676825*C^4*V*U^2 + 731106561900*C^3*V^3*U + 1272010676200*C^3*V*U^4 + 239396904835*C^2*V^5 + 2921316383700*C^2*V^3*U^3 + 163324180470*C^2*V*U^6 + 890607617845*C*V^5*U^2 - 28687299188570*C*V^3*U^5 - 9187071956535*C*V*U^8 + 594281901070*V^7*U - 1725962083175/2*V^5*U^4 - 1647194555490*V^3*U^7 - 2808006328655/2*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p130	(('-217639758215*C^5*U + 127055423605/2*C^4*V^2 + 1581457833725*C^4*U^3 + 1973179927950*C^3*V^2*U^2 + 2707365165560*C^3*U^5 + 174201220325*C^2*V^4*U + 614052609775*C^2*V^2*U^4 - 6008527774315*C^2*U^7 + 21089836845*C*V^6 + 664242092525*C*V^4*U^3 - 11933430287955*C*V^2*U^6 + 772023557690*C*U^9 + 500903909330*V^6*U^2 - 1524004782245*V^4*U^5 + 1789595821365*V^2*U^8 - 12362128895*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p131	(('59074829220*C^5*V - 1840526487195/2*C^4*V*U^2 + 2734341756190*C^3*V^3*U + 24103531422850*C^3*V*U^4 + 900220635545/2*C^2*V^5 + 6228221916400*C^2*V^3*U^3 - 66710824589750*C^2*V*U^6 + 5634539517145*C*V^5*U^2 - 34112071082210*C*V^3*U^5 + 78982815910185/2*C*V*U^8 + 1253653345120*V^7*U - 2795552657480*V^5*U^4 + 22191965246385*V^3*U^7 - 561786316575/2*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	constant	(('-458559789975000*C^2*U + 1246568210493750*C*V^2 + 12168573800625000*C*U^3 - 6532312631625000*V^2*U^2 - 15396409794150000*U^5', '1'), ('-6457821920550000*C^2*U - 2546973965250000*C*V^2 + 22768329875775000*C*U^3 - 6270203904525000*V^2*U^2 - 22793679995625000*U^5', '1'), ('1314678553650000*C^2*U + 3543688615500000*C*V^2 + 15058789790550000*C*U^3 - 5626116733050000*V^2*U^2 - 13841815333500000*U^5', '1'), ('-3796117756200000*C^2*U - 1802191975031250*C*V^2 + 9296540317350000*C*U^3 + 4611317396400000*V^2*U^2 - 3884301209250000*U^5', '1'), ('502953810975000*C^2*U + 817226517937500*C*V^2 + 1612311047325000*C*U^3 + 1066794901425000*V^2*U^2 - 469726141500000*U^5', '1'), ('-293954799600000*C^2*U - 185919000300000*C*V^2 + 358148795400000*C*U^3 + 472685612850000*V^2*U^2 - 18533869200000*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p47	(('-93750', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p53	(('-656250', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p60	(('-2625000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p69	(('-7875000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p77	(('-19687500', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p86	(('-43312500', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p101	(('1386000000*C', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p102	(('1386000000*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p103	(('1386000000*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p105	(('11781000000*C^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p106	(('23562000000*C*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p107	(('23562000000*C*U + 11781000000*V^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p108	(('23562000000*V*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 5)	p109	(('2734875000*C + 11781000000*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
